# meta rows=15;snapshot_id=snap-1775578688063;window=1d
agent_id,return_pct,annualized,sharpe,max_drawdown,win_rate,equity,rank,rank_delta
agt-005,0.01972713773962271,7.200405274962288,0.13203008155939838,0.1835477807411714,0.3385054377967447,101972.71377396227,1,
agt-000,0.019585586086690098,7.148738921641886,0.22379804812039034,0.17779611443220134,0.38569712664905187,101958.558608669,2,
agt-006,0.01915028027983897,6.989852302141224,0.2695633937131774,0.29254682112368796,0.7409384371404509,101915.02802798389,3,
agt-004,0.01869889255219257,6.825095781550289,0.16643754161104402,0.199776640053602,0.8729679604345024,101869.88925521924,4,
agt-007,0.017424378567520077,6.359898177144828,0.08387695113849597,0.31904195425991805,0.5470239473457031,101742.437856752,5,
agt-002,0.012550254235748643,4.5808427960482545,0.054694386037512595,0.2513862250194099,0.5831300849539793,101255.02542357487,6,
agt-008,0.011810381875358994,4.310789384506033,0.1465938527271821,0.17014940081412067,0.8780506108875632,101181.0381875359,7,
agt-011,0.006244585124803589,2.27927357055331,0.02460791762630886,0.04422948020078792,0.46592834599239125,100624.45851248037,8,
agt-009,0.004825546586494118,1.7613245040703531,0.018900493022281667,0.030628890171988055,0.5926836499819019,100482.55465864942,9,
agt-003,0.00237007885826505,0.8650787832667433,0.04147283072214225,0.22481181566957906,0.6752102744552552,100237.0078858265,10,
agt-010,0.001234953512110667,0.4507580319203935,0.00515502472799109,0.02048070096185549,0.5041619988569338,100123.49535121105,11,
agt-013,0.00038060254700334254,0.13891992965622002,0.006873086635120379,0.26445097693293423,0.5553137264978276,100038.06025470035,12,
agt-001,-0.0014972608487088517,-0.5465002097787309,-0.009388455323034492,0.09327552818963253,0.3754247456205052,99850.27391512912,13,
agt-012,-0.0017819553887373635,-0.6504137168891376,-0.007089437590197188,0.13141628508168288,0.8092070948959411,99821.80446112626,14,
agt-014,-0.0018841226859761693,-0.6877047803813018,-0.01872764665276222,0.07576516158448016,0.33854933395816067,99811.58773140238,15,
