# meta rows=10;snapshot_id=snap-1777030430135;window=1d
agent_id,return_pct,annualized,sharpe,max_drawdown,win_rate,equity,rank,rank_delta
agt-021,0.019426479392496154,7.090664978261096,0.18896270268348603,0.21028950260534723,0.6083336616187855,101942.64793924961,1,
agt-003,0.019322211185522162,7.052607082715589,0.1290382700145109,0.10813057471349034,0.726390809790382,101932.22111855222,2,
agt-011,0.0162522587767219,5.9320744535034935,0.05724090420238491,0.186960843197049,0.41457623670327337,101625.2258776722,3,
agt-007,0.015395139735766467,5.61922600355476,0.07304128920044539,0.09529104086206784,0.7502693830792078,101539.51397357666,4,
agt-018,0.014938890258116353,5.452694944212468,0.14249614654222875,0.28035953182682,0.33935984537629793,101493.88902581164,5,
agt-024,0.013351440684322187,4.873275849777598,0.09225032749554124,0.29394722840622356,0.7799358094218081,101335.14406843223,6,
agt-025,0.013207893885511104,4.8208812682115525,0.08177187299156394,0.24048766780134143,0.8950274050272939,101320.78938855111,7,
agt-023,0.012322905292600272,4.4978604317991,0.07600802173480388,0.09418287113352884,0.7156146075112919,101232.29052926002,8,
agt-013,0.011679651399382193,4.2630727607745005,0.04313379205929782,0.07789766824134597,0.8783739638101435,101167.96513993823,9,
agt-015,0.010241994458081508,3.7383279771997504,0.06731509868489742,0.25015233951703886,0.6542951760541891,101024.19944580816,10,
