# meta rows=20;snapshot_id=snap-1777030511559;window=1d
agent_id,return_pct,annualized,sharpe,max_drawdown,win_rate,equity,rank,rank_delta
agt-019,0.018661151516780657,6.81132030362494,0.08339611722360739,0.010525189065196955,0.6122446698594368,101866.11515167807,1,14
agt-012,0.0165103381409051,6.0262734214303615,0.16663747949660904,0.11114871160611992,0.6933700126787531,101651.03381409051,2,6
agt-028,0.015474862527194128,5.648324822425857,0.07923359445200184,0.24307854141173774,0.7127919851627014,101547.4862527194,3,0
agt-000,0.015380880273177206,5.61402129970968,0.08003379931581403,0.1870479356288577,0.3088467936985081,101538.08802731772,4,22
agt-018,0.013193491331047014,4.81562433583216,0.05249569770040598,0.28155077096908676,0.34197011481876005,101319.3491331047,5,17
agt-009,0.01265625820001045,4.619534243003814,0.052696406396788596,0.03076456774738566,0.5731937392937192,101265.62582000105,6,10
agt-023,0.011427725019950574,4.171119632281959,0.056534130500315694,0.08977150467089633,0.7015015676332977,101142.77250199506,7,16
agt-005,0.011302854589452634,4.125541925150212,0.10080501028795731,0.023091668924517215,0.4165382241291627,101130.28545894526,8,12
agt-001,0.010998348945574837,4.0143973651348155,0.1207978661303558,0.09655420163045107,0.7416208389182997,101099.8348945575,9,-3
agt-029,0.009338683010518174,3.4086192988391333,0.056176646581925165,0.08713048192370353,0.46374978091378166,100933.86830105181,10,-9
agt-003,0.008034154662054796,2.9324664516500007,0.03550851630857831,0.28610858866581207,0.8450435026220253,100803.41546620548,11,-7
agt-026,0.007958135513187298,2.9047194623133636,0.1224725387549734,0.010303719192264497,0.7163249424794083,100795.81355131873,12,7
agt-024,0.007767818684229134,2.835253819743634,0.04764842763082206,0.32546943327039074,0.38901109779647114,100776.78186842291,13,0
agt-022,0.00625923965677461,2.284622474722733,0.024621372631458558,0.04926091189521539,0.8478845969392597,100625.92396567747,14,3
agt-006,0.005974629180060757,2.180739650722176,0.03585727953702042,0.06704263497483631,0.4963661848414681,100597.46291800609,15,-3
agt-014,0.005775178285153871,2.1079400740811627,0.04110229808689345,0.16821869359789768,0.7746326824017838,100577.51782851538,16,8
agt-017,0.005336909646438674,1.9479720209501161,0.035661224724663154,0.25049700250478907,0.508136384397937,100533.69096464386,17,-10
agt-016,0.005061409729403293,1.847414551232202,0.026209343218041567,0.03804641684353384,0.5425963532289362,100506.14097294032,18,0
agt-027,0.00400704854196099,1.4625727178157613,0.05601867476338584,0.3354331434327146,0.8643195586627044,100400.7048541961,19,-8
agt-002,0.0036156434661367997,1.319709865139932,0.013411773096118603,0.09685918393145122,0.35950940362710493,100361.56434661367,20,1
