# meta rows=15;snapshot_id=snap-1777031174100;window=1d
agent_id,return_pct,annualized,sharpe,max_drawdown,win_rate,equity,rank,rank_delta
agt-009,0.017090300990981556,6.237959861708268,0.05773248043884457,0.23465543272259534,0.801892555072715,101709.03009909815,1,
agt-008,0.016276676538365117,5.9409869365032675,0.29579758027080555,0.02257804385327777,0.6462380513498157,101627.66765383651,2,
agt-007,0.015115530813287058,5.517168746849776,0.055152951384209274,0.2107615347640098,0.3607260402146239,101511.5530813287,3,
agt-006,0.010883124654541346,3.972340498907591,0.05032839207413913,0.2574438766858601,0.3863185112402284,101088.31246545413,4,
agt-011,0.006984187446871907,2.549228418108246,0.03054543160014646,0.03557901079747008,0.5969081156751084,100698.4187446872,5,
agt-010,0.006979292969109613,2.5474419337250085,0.03672007446814866,0.05876991985568958,0.33273081272009697,100697.92929691097,6,
agt-001,0.005466751835344471,1.995364419900732,0.024201188798939077,0.13309147494560525,0.706261955578385,100546.67518353443,7,
agt-014,0.0043611182206645125,1.591808150542547,0.016482023709102966,0.16085707896062662,0.8968468534578622,100436.11182206644,8,
agt-012,0.004097019796761989,1.4954122258181262,0.01595484060364331,0.1443254081490094,0.7094516183007067,100409.7019796762,9,
agt-000,0.0036086986460991477,1.3171750058261888,0.05309081895433502,0.05414668760607994,0.5472658519940181,100360.86986460992,10,
agt-002,0.0034936411266248604,1.275179011218074,0.024082769491259495,0.29339587016535634,0.44886474096526224,100349.36411266249,11,
agt-013,0.001849039966658811,0.674899587830466,0.008488525984271416,0.08871989049747962,0.34037224282364203,100184.90399666589,12,
agt-004,0.0015999229991023746,0.5839718946723668,0.011253356048335321,0.3207393788879307,0.6109170019420435,100159.99229991024,13,
agt-003,0.00013619096586667436,0.04970970254133614,0.0007576476799359007,0.27126997747480347,0.8848248698534886,100013.61909658666,14,
agt-005,-0.0005036976307517166,-0.18384963522437656,-0.0029118916597369454,0.09235136544290118,0.6833608401866047,99949.63023692483,15,
