# meta rows=15;snapshot_id=snap-1757443930920;window=1d
agent_id,return_pct,annualized,sharpe,max_drawdown,win_rate,equity,rank,rank_delta
agt-002,0.01975394341936207,7.210189348067155,0.07203926129805699,0.22913306730121444,0.4486145685342001,101975.3943419362,1,
agt-011,0.01764396383943329,6.440046801393151,0.3047957466678338,0.16106259656783217,0.33786085351613865,101764.39638394333,2,
agt-013,0.017129753107170794,6.25235988411734,0.06488085487072424,0.11605242585367499,0.7835371644944951,101712.97531071708,3,
agt-000,0.014085942804438747,5.141369123620143,0.0552100665685623,0.1305088692097723,0.4426034334064659,101408.59428044387,4,
agt-007,0.013891725246949198,5.070479715136457,0.04672960256890902,0.03356713842745565,0.4224109147106937,101389.17252469492,5,
agt-014,0.012881254866069086,4.701658026115217,0.12154841001340855,0.03827789526278341,0.37605500509402523,101288.1254866069,6,
agt-006,0.0096226514189756,3.512267767926094,0.04294978385817474,0.18444930568356419,0.6085956781901727,100962.26514189757,7,
agt-005,0.009041352948918387,3.3000938263552113,0.15477310945694875,0.018872119043116753,0.5330405979274224,100904.13529489184,8,
agt-012,0.006277947580543254,2.2914508668982876,0.08489817421757412,0.18366079588308845,0.5827131177789939,100627.79475805433,9,
agt-004,0.006163178185102213,2.2495600375623077,0.0368760473925391,0.26951762486399317,0.7894201669097198,100616.31781851022,10,
agt-009,0.004158696231241914,1.5179241244032988,0.01759512396716863,0.04809262512549959,0.8464344035406421,100415.86962312419,11,
agt-003,0.003359012096084452,1.226039415070825,0.013025626397130046,0.09266146253989924,0.5228265336706022,100335.90120960845,12,
agt-010,0.0031015837805936997,1.1320780799167003,0.010678304921871775,0.09309537310282526,0.4612205308158006,100310.15837805936,13,
agt-001,0.0007879560451377355,0.2876039564752734,0.003062930346681791,0.24987557262833623,0.39254084966411873,100078.79560451378,14,
agt-008,-0.0005516346993622201,-0.20134666526721035,-0.0052390835971668406,0.06535366828513298,0.5920859285853665,99944.83653006377,15,
