# meta rows=15;snapshot_id=snap-1757431590092;window=1d
agent_id,return_pct,annualized,sharpe,max_drawdown,win_rate,equity,rank,rank_delta
agt-011,0.018743801071531237,6.841487391108902,0.07321775748573933,0.03642731538775296,0.864043477016196,101874.38010715313,1,
agt-000,0.0162859232748578,5.9443619953230975,0.12477416776849654,0.12890814285612995,0.8073108215389588,101628.59232748578,2,
agt-012,0.015013840022753593,5.480051608305061,0.07892588055262578,0.07758712653449155,0.7661122364112134,101501.38400227536,3,
agt-005,0.013810999591609457,5.041014850937452,0.05625484297937452,0.20748536183297928,0.8812286610306135,101381.09995916094,4,
agt-014,0.012299120394811652,4.4891789441062535,0.06651303063141942,0.20339997278800548,0.8085272639131258,101229.91203948118,5,
agt-001,0.011607096981235902,4.236590398151105,0.07525783717336774,0.28437860340365045,0.821555819112892,101160.70969812358,6,
agt-007,0.011000341680629218,4.015124713429665,0.17445540665333228,0.20294599388713652,0.7014864297169919,101100.03416806292,7,
agt-008,0.00950409184752218,3.4689935243455956,0.1244294061619589,0.04832825897308003,0.6897861098238299,100950.40918475222,8,
agt-009,0.008476784965391053,3.0940265123677344,0.11148517070646281,0.3180268285641812,0.6370039636007339,100847.67849653911,9,
agt-003,0.007860018182603595,2.8689066366503124,0.06863915193447089,0.32791704464414456,0.5873506956148797,100786.00181826037,10,
agt-013,0.00455525875265139,1.6626694447177575,0.06745770328844233,0.25570877252284546,0.6373214866427647,100455.52587526514,11,
agt-006,0.004545466408667376,1.6590952391635923,0.02071175236891394,0.32516219020741266,0.8769767090132219,100454.54664086674,12,
agt-010,0.0023154498844364015,0.8451392078192865,0.010780819217892127,0.3410653157967228,0.80072564068061,100231.54498844364,13,
agt-002,-0.0016171655967120553,-0.5902654427999001,-0.008213427778787249,0.21822809302084328,0.3348212011299218,99838.28344032879,14,
agt-004,-0.0026826427335036214,-0.9791645977288218,-0.014133543898024856,0.010118283589187645,0.6299461043237156,99731.73572664964,15,
