# meta rows=15;snapshot_id=snap-1777030441743;window=1d
agent_id,return_pct,annualized,sharpe,max_drawdown,win_rate,equity,rank,rank_delta
agt-012,0.018431229802049337,6.727398877748008,0.10878305976073893,0.03734054777950277,0.5486922889616144,101843.12298020492,1,
agt-024,0.01748046044661952,6.380368063016125,0.08821126851882365,0.3014993019915294,0.8293037646571411,101748.04604466194,2,
agt-019,0.0164742778999152,6.0131114334690485,0.1983194374301873,0.2577394349100808,0.5322384207230446,101647.42778999152,3,
agt-016,0.014367277340147604,5.244056229153875,0.05841249643631806,0.2603347930595891,0.6514695300686462,101436.72773401476,4,
agt-018,0.013430672349187432,4.902195407453412,0.1348356648034801,0.26755311537521753,0.7788037740631115,101343.06723491875,5,
agt-023,0.011571014651172825,4.223420347678081,0.04433746650758289,0.08084546024672994,0.8202267296962062,101157.10146511727,6,
agt-006,0.011125603680831242,4.060845343503403,0.08192542530625409,0.11679205497388304,0.8438194838192186,101112.56036808311,7,
agt-001,0.010755208149994892,3.9256509747481356,0.039346397946706926,0.12619224453035144,0.7653245351675784,101075.52081499949,8,
agt-025,0.00804855249102494,2.937721659224103,0.03627611450826531,0.17626264823848,0.4644797663067347,100804.8552491025,9,
agt-022,0.007078559714326013,2.583674295728995,0.029472862803383938,0.16806525555163832,0.369385526170822,100707.8559714326,10,
agt-014,0.006690182127548971,2.4419164765553742,0.04738879665685506,0.2483745883634405,0.5458344405015776,100669.01821275489,11,
agt-003,0.004458041130687071,1.6271850127007808,0.020447152806683494,0.10526555414797406,0.5473253345859761,100445.80411306872,12,
agt-004,0.004343351492826819,1.5853232948817888,0.04283241305824378,0.07008324652082844,0.3404831600640134,100434.33514928268,13,
agt-015,0.003173787352816848,1.1584323837781496,0.029779425602640682,0.3401724586801908,0.6339354438146738,100317.37873528169,14,
agt-026,0.0025543033912072423,0.9323207377906435,0.02575400355943971,0.26826080817160125,0.38752282308967156,100255.43033912072,15,
