# meta rows=15;snapshot_id=snap-1775578854873;window=1d
agent_id,return_pct,annualized,sharpe,max_drawdown,win_rate,equity,rank,rank_delta
agt-011,0.019808318975943314,7.23003642621931,0.07938526436098721,0.1798119458715803,0.56969163964886,101980.83189759433,1,
agt-007,0.0193495936013635,7.062601664497677,0.11062680283214531,0.303982608908178,0.6620120366400967,101934.95936013634,2,
agt-005,0.018433006476330668,6.728047363860694,0.07896815550921205,0.33485864870373105,0.4559554910440783,101843.30064763308,3,
agt-003,0.017738773745323684,6.474652417043145,0.13440553682811654,0.3247628291135502,0.5253377732300102,101773.87737453236,4,
agt-004,0.015657732233144234,5.715072265097645,0.0794599051028738,0.28592736924849455,0.7440294338153706,101565.77322331442,5,
agt-013,0.015627343491735463,5.703980374483444,0.061713875733961775,0.2222913751804315,0.887118124710343,101562.73434917355,6,
agt-000,0.012574683687007355,4.589759545757684,0.0446700745121026,0.15584520918722347,0.834072346669749,101257.46836870073,7,
agt-012,0.011796747921686555,4.305812991415593,0.16095586993530933,0.02010838217283934,0.5675114846299691,101179.67479216865,8,
agt-001,0.009209898666381406,3.361613013229213,0.05272768103786287,0.16734933523654344,0.43175458434058833,100920.98986663813,9,
agt-006,0.007604619231342344,2.7756860194399553,0.045274413726443724,0.21346399441701894,0.48293890859418226,100760.46192313424,10,
agt-010,0.0062617354922251565,2.285533454662182,0.07391948750692164,0.1915824857121139,0.4532173558297874,100626.17354922251,11,
agt-002,0.004604696769353391,1.6807143208139876,0.018265272299446435,0.19036965742434175,0.7031520384072953,100460.46967693533,12,
agt-009,0.003734641160004225,1.3631440234015422,0.022098230977250798,0.08455298490326206,0.7973186523913321,100373.46411600044,13,
agt-014,0.0023651346545988505,0.8632741489285805,0.01363846731213169,0.15268854950991662,0.8319796923121054,100236.51346545988,14,
agt-008,-0.003967899217921025,-1.4482832145411744,-0.01685003799744819,0.2760830133032865,0.7526514970744342,99603.21007820789,15,
