# meta rows=15;snapshot_id=snap-1757496527691;window=1d
agent_id,return_pct,annualized,sharpe,max_drawdown,win_rate,equity,rank,rank_delta
agt-004,0.013855671971020627,5.0573202694225285,0.06050680363033941,0.1485524058032582,0.7178645846512233,101385.56719710205,1,
agt-002,0.012960255086226714,4.730493106472751,0.08160855349370094,0.06588206923721682,0.8564954871544788,101296.02550862267,2,
agt-008,0.010356909693174786,3.7802720380087966,0.049275532463795284,0.2959153624399966,0.7577535194011933,101035.69096931748,3,
agt-000,0.009921610987846325,3.6213880105639085,0.1087608791248576,0.11576671855938182,0.3293262736739042,100992.16109878464,4,
agt-001,0.009345188542232163,3.4109938179147394,0.04311638882473401,0.21759481088603544,0.853718213766177,100934.51885422322,5,
agt-007,0.007739555663917569,2.8249378173299124,0.033778148195053564,0.22289160749871098,0.8620175455176737,100773.95556639174,6,
agt-013,0.004772387896284147,1.7419215821437137,0.01887044549528222,0.1839301485435002,0.6668379192872842,100477.23878962842,7,
agt-011,0.004330059367604189,1.580471669175529,0.0171367306661245,0.07421458416315058,0.849169427773218,100433.00593676041,8,
agt-009,0.001843446789571086,0.6728580781934463,0.011538957130299173,0.18500964182584057,0.4452128351912076,100184.34467895712,9,
agt-010,0.0002218297001640396,0.08096784055987445,0.0031499670307591964,0.08348823011026786,0.3591474193578415,100022.1829700164,10,
agt-006,6.359342942023394e-05,0.023211601738385386,0.0002686442673131403,0.14440926368311613,0.8349775746019552,100006.35934294201,11,
agt-005,-9.123515247333958e-05,-0.03330083065276895,-0.0003151558268727287,0.18746581566859516,0.744802916142443,99990.87648475266,12,
agt-014,-0.0004782898334891811,-0.1745757892235511,-0.00199467931942912,0.2456589255496265,0.6742025443375753,99952.17101665107,13,
agt-003,-0.0022394342147381585,-0.8173934883794278,-0.023627820625614013,0.2865203432235299,0.7065688679361568,99776.05657852619,14,
agt-012,-0.0036365305799221422,-1.3273336616715818,-0.04041960296549127,0.13613065606061545,0.8076932790134588,99636.34694200777,15,
