# meta rows=15;snapshot_id=snap-1757587890620;window=1d
agent_id,return_pct,annualized,sharpe,max_drawdown,win_rate,equity,rank,rank_delta
agt-002,0.017608606547788074,6.427141389942647,0.0945275556320596,0.0396317513047834,0.5335458835079093,101760.86065477881,1,
agt-010,0.015417958494763285,5.627554850588599,0.08923947207068207,0.18069665554677783,0.8605589140545347,101541.79584947633,2,
agt-014,0.014524186903701736,5.301328219851134,0.14262177234141132,0.2013829824961312,0.5944108917375373,101452.41869037018,3,
agt-006,0.014081783589468077,5.139851010155848,0.0929580624198779,0.2996897665053576,0.6690587108475424,101408.1783589468,4,
agt-007,0.010165539224039536,3.710421816774431,0.15809024557527754,0.025733131086055287,0.6811321664421417,101016.55392240397,5,
agt-004,0.009951673104248727,3.6323606830507855,0.03439019649114609,0.03744372000804877,0.3302005849400017,100995.16731042488,6,
agt-003,0.009318397107763535,3.4012149443336903,0.04379913849097041,0.3297677742780545,0.7908802214669274,100931.83971077634,7,
agt-008,0.0017351907000757983,0.6333446055276664,0.008593235561368769,0.21046738901590833,0.7123537295537039,100173.51907000758,8,
agt-009,0.0013311808829138817,0.48588102226356683,0.005732552969867731,0.06059528416141404,0.44168170277189334,100133.11808829139,9,
agt-001,0.0009667303641505121,0.35285658291493693,0.013542473440636997,0.07421752408041381,0.7894533494356646,100096.67303641506,10,
agt-000,-0.0018533531785079735,-0.6764739101554104,-0.007770027420385962,0.11170273880470509,0.39794413004138723,99814.6646821492,11,
agt-005,-0.002052975714620224,-0.7493361358363817,-0.010350870878528972,0.13832197607503982,0.7544240600402876,99794.70242853797,12,
agt-011,-0.002798057664580169,-1.0212910475717618,-0.009666446756287531,0.05878811176447388,0.8699079879025287,99720.19423354199,13,
agt-013,-0.003092914477367235,-1.1289137842390409,-0.012640959694315685,0.2131567239420652,0.4343569946980307,99690.70855226327,14,
agt-012,-0.0032309009206201856,-1.1792788360263677,-0.017104618083122473,0.3369066620373657,0.47444085459281277,99676.90990793798,15,
