# meta rows=15;snapshot_id=snap-1757489804415;window=1d
agent_id,return_pct,annualized,sharpe,max_drawdown,win_rate,equity,rank,rank_delta
agt-026,0.018919502583692314,6.905618443047695,0.08085448130045941,0.016250543731917907,0.828370484704386,101891.95025836924,1,
agt-022,0.01688698411678284,6.163749202625737,0.09420700910658364,0.2370667310695865,0.6272186881153583,101688.69841167828,2,
agt-004,0.01624338702112725,5.928836262711447,0.08402458280267441,0.26096175393087107,0.49884974024200046,101624.33870211271,3,
agt-019,0.014779921973342302,5.394671520269941,0.05532368189433114,0.03243201256142055,0.7190207400456501,101477.99219733423,4,
agt-021,0.013463748344654443,4.9142681457988715,0.05080254879187247,0.11057048716288553,0.784006716390617,101346.37483446545,5,
agt-011,0.01322000557726935,4.825302035703313,0.1642727104607069,0.034605224613337766,0.3550503096121679,101322.00055772693,6,
agt-008,0.013203888194938004,4.819419191152371,0.08562514828819653,0.1003931721286795,0.6946301677845044,101320.38881949379,7,
agt-018,0.011991682577071078,4.376964140630943,0.058438600230660935,0.16583537999744946,0.5219092407396001,101199.16825770712,8,
agt-020,0.011392498273930358,4.158261869984581,0.05549942513607801,0.2016531693661404,0.7748111454291677,101139.24982739304,9,
agt-016,0.011012853926523266,4.019691683180992,0.05325652903493862,0.18374156096978012,0.57204373315319,101101.28539265232,10,
agt-012,0.010598062632550219,3.86829286088083,0.03613112197601967,0.1702564586521474,0.8023704312349591,101059.80626325501,11,
agt-005,0.010567916883541221,3.857289662492546,0.03923361094288653,0.286010224688104,0.5850017182590712,101056.79168835413,12,
agt-029,0.009428026696212389,3.441229744117522,0.04514260847227922,0.08237619464467984,0.6622180529149868,100942.80266962123,13,
agt-028,0.0075799851787433795,2.7666945902413334,0.04001903806133419,0.292952118778718,0.8345372470827128,100757.99851787435,14,
agt-013,0.007382267449334555,2.6945276190071126,0.03405607353101171,0.14135566476106387,0.3928160490876929,100738.22674493345,15,
